 1.77e+2	 3.62e-1
 1.78e+2	 4.72e-1
 1.79e+2	 5.9e-1
 1.8e+2	 7e-1
 1.81e+2	 7.81e-1
 1.82e+2	 8.08e-1
 1.83e+2	 7.53e-1
 1.84e+2	 6.02e-1
 1.85e+2	 3.75e-1
 1.86e+2	 1.08e-1
 1.87e+2	-1.62e-1
 1.88e+2	-4.17e-1
 1.89e+2	-6.54e-1
 1.9e+2	-8.78e-1
 1.91e+2	-1.1e+0
 1.92e+2	-1.3e+0
 1.93e+2	-1.48e+0
 1.94e+2	-1.6e+0
 1.95e+2	-1.64e+0
 1.96e+2	-1.61e+0
 1.97e+2	-1.53e+0
 1.98e+2	-1.41e+0
 1.99e+2	-1.29e+0
 2e+2	-1.17e+0
 2.01e+2	-1.08e+0
 2.02e+2	-9.96e-1
 2.03e+2	-9.3e-1
 2.04e+2	-8.84e-1
 2.05e+2	-8.71e-1
 2.06e+2	-8.91e-1
 2.07e+2	-9.38e-1
 2.08e+2	-9.95e-1
 2.09e+2	-1.06e+0
 2.1e+2	-1.12e+0
 2.11e+2	-1.18e+0
 2.12e+2	-1.23e+0
 2.13e+2	-1.29e+0
 2.14e+2	-1.35e+0
 2.15e+2	-1.38e+0
 2.16e+2	-1.39e+0
 2.17e+2	-1.34e+0
 2.18e+2	-1.26e+0
 2.19e+2	-1.15e+0
 2.2e+2	-1e+0
 2.21e+2	-8.27e-1
 2.22e+2	-6.45e-1
 2.23e+2	-4.71e-1
 2.24e+2	-3.12e-1
 2.25e+2	-1.68e-1
 2.26e+2	-3.8e-2
 2.27e+2	 5.9e-2
 2.28e+2	 9.8e-2
 2.29e+2	 6.4e-2
 2.3e+2	-2.9e-2
 2.31e+2	-1.6e-1
 2.32e+2	-3.16e-1
 2.33e+2	-4.92e-1
 2.34e+2	-6.76e-1
 2.35e+2	-8.54e-1
 2.36e+2	-1.01e+0
 2.37e+2	-1.12e+0
 2.38e+2	-1.16e+0
 2.39e+2	-1.13e+0
 2.4e+2	-1.02e+0
 2.41e+2	-8.52e-1
 2.42e+2	-6.5e-1
 2.43e+2	-4.3e-1
 2.44e+2	-1.95e-1
 2.45e+2	 5.2e-2
 2.46e+2	 2.97e-1
 2.47e+2	 5.15e-1
 2.48e+2	 6.76e-1
 2.49e+2	 7.58e-1
 2.5e+2	 7.65e-1
 2.51e+2	 7.22e-1
 2.52e+2	 6.59e-1
 2.53e+2	 5.92e-1
 2.54e+2	 5.23e-1
 2.55e+2	 4.57e-1
 2.56e+2	 4.03e-1
 2.57e+2	 3.73e-1
 2.58e+2	 3.72e-1
 2.59e+2	 3.94e-1
 2.6e+2	 4.28e-1
 2.61e+2	 4.64e-1
 2.62e+2	 4.95e-1
 2.63e+2	 5.24e-1
 2.64e+2	 5.59e-1
 2.65e+2	 6.09e-1
 2.66e+2	 6.79e-1
 2.67e+2	 7.62e-1
 2.68e+2	 8.38e-1
 2.69e+2	 8.83e-1
 2.7e+2	 8.82e-1
 2.71e+2	 8.38e-1
 2.72e+2	 7.68e-1
 2.73e+2	 6.85e-1
 2.74e+2	 5.99e-1
 2.75e+2	 5.11e-1
 2.76e+2	 4.19e-1
 2.77e+2	 3.18e-1
 2.78e+2	 2.08e-1
 2.79e+2	 9.8e-2
 2.8e+2	-6e-3
 2.81e+2	-1.02e-1
 2.82e+2	-1.92e-1
 2.83e+2	-2.74e-1
 2.84e+2	-3.48e-1
 2.85e+2	-4.12e-1
 2.86e+2	-4.6e-1
 2.87e+2	-4.78e-1
 2.88e+2	-4.53e-1
 2.89e+2	-3.92e-1
 2.9e+2	-3.1e-1
 2.91e+2	-2.29e-1
 2.92e+2	-1.58e-1
 2.93e+2	-9.9e-2
 2.94e+2	-5.3e-2
 2.95e+2	-1.5e-2
 2.96e+2	 1.6e-2
 2.97e+2	 3.8e-2
 2.98e+2	 4.1e-2
 2.99e+2	 1.2e-2
 3e+2	-5.9e-2
 3.01e+2	-1.66e-1
 3.02e+2	-2.99e-1
 3.03e+2	-4.49e-1
 3.04e+2	-6.08e-1
 3.05e+2	-7.71e-1
 3.06e+2	-9.3e-1
 3.07e+2	-1.08e+0
 3.08e+2	-1.2e+0
 3.09e+2	-1.29e+0
 3.1e+2	-1.33e+0
 3.11e+2	-1.33e+0
 3.12e+2	-1.3e+0
 3.13e+2	-1.25e+0
 3.14e+2	-1.19e+0
 3.15e+2	-1.13e+0
 3.16e+2	-1.06e+0
 3.17e+2	-1e+0
 3.18e+2	-9.52e-1
 3.19e+2	-9.18e-1
 3.2e+2	-9.19e-1
 3.21e+2	-9.61e-1
 3.22e+2	-1.04e+0
 3.23e+2	-1.13e+0
 3.24e+2	-1.24e+0
 3.25e+2	-1.34e+0
 3.26e+2	-1.45e+0
 3.27e+2	-1.55e+0
 3.28e+2	-1.65e+0
 3.29e+2	-1.73e+0
 3.3e+2	-1.78e+0
 3.31e+2	-1.77e+0
 3.32e+2	-1.71e+0
 3.33e+2	-1.58e+0
 3.34e+2	-1.39e+0
 3.35e+2	-1.14e+0
 3.36e+2	-8.2e-1
 3.37e+2	-4.46e-1
 3.38e+2	-3.5e-2
 3.39e+2	 3.72e-1
 3.4e+2	 7.23e-1
 3.41e+2	 9.69e-1
 3.42e+2	 1.09e+0
 3.43e+2	 1.11e+0
 3.44e+2	 1.06e+0
 3.45e+2	 1e+0
 3.46e+2	 9.41e-1
 3.47e+2	 8.94e-1
 3.48e+2	 8.65e-1
 3.49e+2	 8.56e-1
 3.5e+2	 8.6e-1
 3.51e+2	 8.71e-1
 3.52e+2	 8.79e-1
 3.53e+2	 8.76e-1
 3.54e+2	 8.54e-1
 3.55e+2	 8.07e-1
 3.56e+2	 7.34e-1
 3.57e+2	 6.4e-1
 3.58e+2	 5.31e-1
 3.59e+2	 4.11e-1
 3.6e+2	 2.83e-1
 3.61e+2	 1.55e-1
 3.62e+2	 3.5e-2
 3.63e+2	-7.5e-2
 3.64e+2	-1.8e-1
 3.65e+2	-2.82e-1
 3.66e+2	-3.79e-1
 3.67e+2	-4.54e-1
 3.68e+2	-4.89e-1
 3.69e+2	-4.77e-1
 3.7e+2	-4.25e-1
 3.71e+2	-3.45e-1
 3.72e+2	-2.51e-1
 3.73e+2	-1.55e-1
 3.74e+2	-7.7e-2
 3.75e+2	-3.7e-2
 3.76e+2	-4.2e-2
 3.77e+2	-8.6e-2
 3.78e+2	-1.52e-1
 3.79e+2	-2.27e-1
 3.8e+2	-3.03e-1
 3.81e+2	-3.8e-1
 3.82e+2	-4.57e-1
 3.83e+2	-5.32e-1
 3.84e+2	-6.05e-1
 3.85e+2	-6.7e-1
 3.86e+2	-7.26e-1
 3.87e+2	-7.73e-1
 3.88e+2	-8.16e-1
 3.89e+2	-8.57e-1
 3.9e+2	-8.98e-1
 3.91e+2	-9.38e-1
 3.92e+2	-9.79e-1
 3.93e+2	-1.02e+0
 3.94e+2	-1.07e+0
 3.95e+2	-1.13e+0
 3.96e+2	-1.19e+0
 3.97e+2	-1.27e+0
 3.98e+2	-1.35e+0
 3.99e+2	-1.43e+0
 4e+2	-1.51e+0
 4.01e+2	-1.58e+0
 4.02e+2	-1.66e+0
 4.03e+2	-1.72e+0
 4.04e+2	-1.76e+0
 4.05e+2	-1.78e+0
 4.06e+2	-1.76e+0
 4.07e+2	-1.71e+0
 4.08e+2	-1.64e+0
 4.09e+2	-1.55e+0
 4.1e+2	-1.46e+0
 4.11e+2	-1.36e+0
 4.12e+2	-1.27e+0
 4.13e+2	-1.17e+0
 4.14e+2	-1.08e+0
 4.15e+2	-9.94e-1
 4.16e+2	-9.17e-1
 4.17e+2	-8.51e-1
 4.18e+2	-7.95e-1
 4.19e+2	-7.4e-1
 4.2e+2	-6.79e-1
 4.21e+2	-6.08e-1
 4.22e+2	-5.25e-1
 4.23e+2	-4.33e-1
 4.24e+2	-3.34e-1
 4.25e+2	-2.22e-1
 4.26e+2	-9.1e-2
 4.27e+2	 6.7e-2
 4.28e+2	 2.54e-1
 4.29e+2	 4.65e-1
 4.3e+2	 6.96e-1
 4.31e+2	 9.35e-1
 4.32e+2	 1.17e+0
 4.33e+2	 1.36e+0
 4.34e+2	 1.48e+0
 4.35e+2	 1.52e+0
 4.36e+2	 1.49e+0
 4.37e+2	 1.42e+0
 4.38e+2	 1.34e+0
 4.39e+2	 1.27e+0
 4.4e+2	 1.19e+0
 4.41e+2	 1.12e+0
 4.42e+2	 1.06e+0
 4.43e+2	 1.01e+0
 4.44e+2	 9.77e-1
 4.45e+2	 9.58e-1
 4.46e+2	 9.47e-1
 4.47e+2	 9.4e-1
 4.48e+2	 9.33e-1
 4.49e+2	 9.24e-1
 4.5e+2	 9.11e-1
 4.51e+2	 8.92e-1
 4.52e+2	 8.65e-1
 4.53e+2	 8.31e-1
 4.54e+2	 7.94e-1
 4.55e+2	 7.55e-1
 4.56e+2	 7.15e-1
 4.57e+2	 6.76e-1
 4.58e+2	 6.38e-1
 4.59e+2	 6.04e-1
 4.6e+2	 5.84e-1
 4.61e+2	 5.85e-1
 4.62e+2	 6.14e-1
 4.63e+2	 6.65e-1
 4.64e+2	 7.29e-1
 4.65e+2	 7.98e-1
 4.66e+2	 8.68e-1
 4.67e+2	 9.37e-1
 4.68e+2	 1e+0
 4.69e+2	 1.05e+0
 4.7e+2	 1.07e+0
 4.71e+2	 1.01e+0
 4.72e+2	 8.69e-1
 4.73e+2	 6.69e-1
 4.74e+2	 4.47e-1
 4.75e+2	 2.32e-1
 4.76e+2	 3.3e-2
 4.77e+2	-1.56e-1
 4.78e+2	-3.45e-1
 4.79e+2	-5.3e-1
 4.8e+2	-6.9e-1
 4.81e+2	-8.01e-1
 4.82e+2	-8.49e-1
 4.83e+2	-8.48e-1
 4.84e+2	-8.26e-1
 4.85e+2	-8.06e-1
 4.86e+2	-7.92e-1
 4.87e+2	-7.79e-1
 4.88e+2	-7.61e-1
 4.89e+2	-7.36e-1
 4.9e+2	-7.09e-1
 4.91e+2	-6.89e-1
 4.92e+2	-6.79e-1
 4.93e+2	-6.79e-1
 4.94e+2	-6.88e-1
 4.95e+2	-7.07e-1
 4.96e+2	-7.38e-1
 4.97e+2	-7.77e-1
 4.98e+2	-8.21e-1
 4.99e+2	-8.66e-1
 5e+2	-9.01e-1
 5.01e+2	-9.12e-1
 5.02e+2	-8.8e-1
 5.03e+2	-7.96e-1
 5.04e+2	-6.7e-1
 5.05e+2	-5.21e-1
 5.06e+2	-3.66e-1
 5.07e+2	-2.16e-1
 5.08e+2	-7.6e-2
 5.09e+2	 5.3e-2
 5.1e+2	 1.73e-1
 5.11e+2	 2.78e-1
 5.12e+2	 3.52e-1
 5.13e+2	 3.74e-1
 5.14e+2	 3.37e-1
 5.15e+2	 2.54e-1
 5.16e+2	 1.5e-1
 5.17e+2	 5.2e-2
 5.18e+2	-3e-2
 5.19e+2	-9.5e-2
 5.2e+2	-1.53e-1
 5.21e+2	-2.22e-1
 5.22e+2	-3.08e-1
 5.23e+2	-3.91e-1
 5.24e+2	-4.37e-1
 5.25e+2	-4.25e-1
 5.26e+2	-3.6e-1
 5.27e+2	-2.67e-1
 5.28e+2	-1.68e-1
 5.29e+2	-7.3e-2
 5.3e+2	 1.5e-2
 5.31e+2	 9.5e-2
 5.32e+2	 1.71e-1
 5.33e+2	 2.52e-1
 5.34e+2	 3.49e-1
 5.35e+2	 4.69e-1
 5.36e+2	 6e-1
 5.37e+2	 7.13e-1
 5.38e+2	 7.75e-1
 5.39e+2	 7.72e-1
 5.4e+2	 7.14e-1
 5.41e+2	 6.29e-1
 5.42e+2	 5.42e-1
 5.43e+2	 4.65e-1
 5.44e+2	 4e-1
 5.45e+2	 3.48e-1
 5.46e+2	 3.07e-1
 5.47e+2	 2.79e-1
 5.48e+2	 2.61e-1
 5.49e+2	 2.5e-1
 5.5e+2	 2.44e-1
 5.51e+2	 2.47e-1
 5.52e+2	 2.64e-1
 5.53e+2	 2.97e-1
 5.54e+2	 3.41e-1
 5.55e+2	 3.84e-1
 5.56e+2	 4.2e-1
 5.57e+2	 4.55e-1
 5.58e+2	 4.97e-1
 5.59e+2	 5.6e-1
 5.6e+2	 6.42e-1
 5.61e+2	 7.26e-1
 5.62e+2	 7.74e-1
 5.63e+2	 7.48e-1
 5.64e+2	 6.42e-1
 5.65e+2	 4.9e-1
 5.66e+2	 3.38e-1
 5.67e+2	 2.02e-1
 5.68e+2	 6.9e-2
 5.69e+2	-8.7e-2
 5.7e+2	-2.72e-1
 5.71e+2	-4.75e-1
 5.72e+2	-6.69e-1
 5.73e+2	-8.24e-1
 5.74e+2	-9.2e-1
 5.75e+2	-9.49e-1
 5.76e+2	-9.23e-1
 5.77e+2	-8.58e-1
 5.78e+2	-7.64e-1
 5.79e+2	-6.46e-1
 5.8e+2	-5.12e-1
 5.81e+2	-3.68e-1
 5.82e+2	-2.24e-1
 5.83e+2	-8.9e-2
 5.84e+2	 2.1e-2
 5.85e+2	 8.7e-2
 5.86e+2	 9.9e-2
 5.87e+2	 6e-2
 5.88e+2	-1.7e-2
 5.89e+2	-1.23e-1
 5.9e+2	-2.49e-1
 5.91e+2	-3.81e-1
 5.92e+2	-5.01e-1
 5.93e+2	-5.96e-1
 5.94e+2	-6.61e-1
 5.95e+2	-6.96e-1
 5.96e+2	-7.04e-1
 5.97e+2	-6.86e-1
 5.98e+2	-6.53e-1
 5.99e+2	-6.13e-1
 6e+2	-5.75e-1
 6.01e+2	-5.32e-1
 6.02e+2	-4.67e-1
 6.03e+2	-3.65e-1
 6.04e+2	-2.2e-1
 6.05e+2	-5.4e-2
 6.06e+2	 8.9e-2
 6.07e+2	 1.57e-1
 6.08e+2	 1.26e-1
 6.09e+2	 9e-3
 6.1e+2	-1.56e-1
 6.11e+2	-3.35e-1
 6.12e+2	-5.07e-1
 6.13e+2	-6.59e-1
 6.14e+2	-7.81e-1
 6.15e+2	-8.62e-1
 6.16e+2	-8.78e-1
 6.17e+2	-7.94e-1
 6.18e+2	-5.92e-1
 6.19e+2	-2.83e-1
 6.2e+2	 9.1e-2
 6.21e+2	 4.8e-1
 6.22e+2	 8.44e-1
 6.23e+2	 1.16e+0
 6.24e+2	 1.41e+0
 6.25e+2	 1.61e+0
 6.26e+2	 1.76e+0
 6.27e+2	 1.86e+0
 6.28e+2	 1.91e+0
 6.29e+2	 1.89e+0
 6.3e+2	 1.84e+0
 6.31e+2	 1.79e+0
 6.32e+2	 1.78e+0
 6.33e+2	 1.78e+0
 6.34e+2	 1.78e+0
 6.35e+2	 1.75e+0
 6.36e+2	 1.69e+0
 6.37e+2	 1.6e+0
 6.38e+2	 1.49e+0
 6.39e+2	 1.37e+0
 6.4e+2	 1.26e+0
 6.41e+2	 1.17e+0
 6.42e+2	 1.11e+0
 6.43e+2	 1.07e+0
 6.44e+2	 1.05e+0
 6.45e+2	 1.03e+0
 6.46e+2	 1.01e+0
 6.47e+2	 9.95e-1
 6.48e+2	 9.77e-1
 6.49e+2	 9.59e-1
 6.5e+2	 9.4e-1
 6.51e+2	 9.22e-1
 6.52e+2	 9.03e-1
 6.53e+2	 8.82e-1
 6.54e+2	 8.52e-1
 6.55e+2	 8.06e-1
 6.56e+2	 7.34e-1
 6.57e+2	 6.32e-1
 6.58e+2	 5.08e-1
 6.59e+2	 3.7e-1
 6.6e+2	 2.28e-1
 6.61e+2	 8.8e-2
 6.62e+2	-4.2e-2
 6.63e+2	-1.55e-1
 6.64e+2	-2.47e-1
 6.65e+2	-3.2e-1
 6.66e+2	-3.74e-1
 6.67e+2	-4.01e-1
 6.68e+2	-3.87e-1
 6.69e+2	-3.26e-1
 6.7e+2	-2.29e-1
 6.71e+2	-1.21e-1
 6.72e+2	-2.3e-2
 6.73e+2	 5.3e-2
 6.74e+2	 1.08e-1
 6.75e+2	 1.47e-1
 6.76e+2	 1.78e-1
 6.77e+2	 2.07e-1
 6.78e+2	 2.33e-1
 6.79e+2	 2.5e-1
 6.8e+2	 2.53e-1
 6.81e+2	 2.37e-1
 6.82e+2	 2.06e-1
 6.83e+2	 1.63e-1
 6.84e+2	 1.12e-1
 6.85e+2	 5.3e-2
 6.86e+2	-1.3e-2
 6.87e+2	-7.3e-2
 6.88e+2	-9.8e-2
 6.89e+2	-5.5e-2
 6.9e+2	 6.9e-2
 6.91e+2	 2.53e-1
 6.92e+2	 4.66e-1
 6.93e+2	 6.93e-1
 6.94e+2	 9.25e-1
 6.95e+2	 1.14e+0
 6.96e+2	 1.3e+0
 6.97e+2	 1.38e+0
 6.98e+2	 1.4e+0
 6.99e+2	 1.4e+0
 7e+2	 1.42e+0
 7.01e+2	 1.41e+0
 7.02e+2	 1.32e+0
 7.03e+2	 1.09e+0
 7.04e+2	 7.54e-1
 7.05e+2	 4.01e-1
 7.06e+2	 1.11e-1
 7.07e+2	-8.2e-2
 7.08e+2	-2.01e-1
 7.09e+2	-2.73e-1
 7.1e+2	-2.98e-1
 7.11e+2	-2.58e-1
 7.12e+2	-1.54e-1
 7.13e+2	-2.4e-2
 7.14e+2	 8.1e-2
 7.15e+2	 1.36e-1
 7.16e+2	 1.54e-1
 7.17e+2	 1.64e-1
 7.18e+2	 1.86e-1
 7.19e+2	 2.2e-1
 7.2e+2	 2.48e-1
 7.21e+2	 2.46e-1
 7.22e+2	 2.07e-1
 7.23e+2	 1.47e-1
 7.24e+2	 7.5e-2
 7.25e+2	-1.9e-2
 7.26e+2	-1.47e-1
 7.27e+2	-2.92e-1
 7.28e+2	-4.2e-1
 7.29e+2	-5.05e-1
 7.3e+2	-5.38e-1
 7.31e+2	-5.26e-1
 7.32e+2	-4.89e-1
 7.33e+2	-4.52e-1
 7.34e+2	-4.12e-1
 7.35e+2	-3.29e-1
 7.36e+2	-1.59e-1
 7.37e+2	 9.5e-2
 7.38e+2	 3.88e-1
 7.39e+2	 6.65e-1
 7.4e+2	 8.93e-1
 7.41e+2	 1.06e+0
 7.42e+2	 1.17e+0
 7.43e+2	 1.23e+0
 7.44e+2	 1.24e+0
 7.45e+2	 1.22e+0
 7.46e+2	 1.19e+0
 7.47e+2	 1.16e+0
 7.48e+2	 1.15e+0
 7.49e+2	 1.14e+0
 7.5e+2	 1.15e+0
 7.51e+2	 1.18e+0
 7.52e+2	 1.23e+0
 7.53e+2	 1.3e+0
 7.54e+2	 1.39e+0
 7.55e+2	 1.46e+0
 7.56e+2	 1.45e+0
 7.57e+2	 1.35e+0
 7.58e+2	 1.17e+0
 7.59e+2	 9.63e-1
 7.6e+2	 7.57e-1
 7.61e+2	 5.71e-1
 7.62e+2	 4.13e-1
 7.63e+2	 2.83e-1
 7.64e+2	 1.82e-1
 7.65e+2	 1.03e-1
 7.66e+2	 3.5e-2
 7.67e+2	-3.1e-2
 7.68e+2	-9.7e-2
 7.69e+2	-1.64e-1
 7.7e+2	-2.32e-1
 7.71e+2	-2.97e-1
 7.72e+2	-3.54e-1
 7.73e+2	-3.91e-1
 7.74e+2	-3.92e-1
 7.75e+2	-3.56e-1
 7.76e+2	-3.02e-1
 7.77e+2	-2.6e-1
 7.78e+2	-2.01e-1
 7.79e+2	-2.66e-1
 7.8e+2	-3.3e-1
 7.81e+2	-3.76e-1
 7.82e+2	-4.22e-1
 
