   -1454.         0.345113         -2.71313         0.730757E-01     0.202384    
   -1453.         0.328714         -1.69474         0.764432E-01     0.200508    
   -1452.         0.313663        -0.765312         0.797214E-01     0.182712    
   -1451.         0.301999        -0.465406E-01     0.823977E-01     0.151905    
   -1450.         0.295219         0.374719         0.840258E-01     0.113723    
   -1449.         0.293894         0.466111         0.843849E-01     0.746102E-01
   -1448.         0.297625         0.250901         0.835426E-01     0.400161E-01
   -1447.         0.305307        -0.207052         0.817890E-01     0.134757E-01
   -1446.         0.315510        -0.824347         0.795071E-01    -0.342851E-02
   -1445.         0.326803         -1.51588         0.770585E-01    -0.106385E-01
   -1444.         0.337944         -2.20581         0.747247E-01    -0.908360E-02
   -1443.         0.347955         -2.83239         0.726961E-01    -0.211263E-03
   -1442.         0.356121         -3.34882         0.710867E-01     0.143662E-01
   -1441.         0.361955         -3.72194         0.699582E-01     0.331145E-01
   -1440.         0.365145         -3.92987         0.693415E-01     0.547186E-01
   -1439.         0.365508         -3.95953         0.692542E-01     0.781153E-01
   -1438.         0.362947         -3.80453         0.697122E-01     0.102408    
   -1437.         0.357447         -3.46448         0.707339E-01     0.126679    
   -1436.         0.349082         -2.94594         0.723374E-01     0.149740    
   -1435.         0.338078         -2.26556         0.745276E-01     0.169915    
   -1434.         0.324894         -1.45452         0.772713E-01     0.184976    
   -1433.         0.310308        -0.563054         0.804617E-01     0.192388    
   -1432.         0.295467         0.337910         0.838817E-01     0.189903    
   -1431.         0.281838          1.16088         0.871862E-01     0.176392    
   -1430.         0.271007          1.81362         0.899355E-01     0.152512    
   -1429.         0.264363          2.21691         0.916930E-01     0.120804    
   -1428.         0.262760          2.32221         0.921594E-01     0.850929E-01
   -1427.         0.266330          2.12144         0.912728E-01     0.494911E-01
   -1426.         0.274514          1.64465         0.892127E-01     0.174986E-01
   -1425.         0.286288         0.948144         0.863150E-01    -0.848665E-02
   -1424.         0.300444         0.999159E-01     0.829586E-01    -0.272342E-01
   -1423.         0.315803        -0.832084         0.794791E-01    -0.384792E-01
   -1422.         0.331340         -1.78685         0.761292E-01    -0.426271E-01
   -1421.         0.346232         -2.71319         0.730755E-01    -0.404769E-01
   -1420.         0.359850         -3.57018         0.704138E-01    -0.330130E-01
   -1419.         0.371737         -4.32639         0.681891E-01    -0.212713E-01
   -1418.         0.381579         -4.95885         0.664139E-01    -0.627127E-02
   -1417.         0.389182         -5.45203         0.650816E-01     0.110081E-01
   -1416.         0.394448         -5.79717         0.641756E-01     0.296286E-01
   -1415.         0.397370         -5.99173         0.636741E-01     0.486917E-01
   -1414.         0.398018         -6.03909         0.635531E-01     0.673521E-01
   -1413.         0.396533         -5.94801         0.637862E-01     0.848530E-01
   -1412.         0.393121         -5.73194         0.643452E-01     0.100575    
   -1411.         0.388034         -5.40788         0.651991E-01     0.114081    
   -1410.         0.381553         -4.99508         0.663145E-01     0.125132    
   -1409.         0.373978         -4.51366         0.676555E-01     0.133667    
   -1408.         0.365604         -3.98359         0.691836E-01     0.139749    
   -1407.         0.356724         -3.42405         0.708569E-01     0.143483    
   -1406.         0.347622         -2.85346         0.726293E-01     0.144954    
   -1405.         0.338584         -2.28980         0.744479E-01     0.144184    
   -1404.         0.329907         -1.75121         0.762505E-01     0.141122    
   -1403.         0.321901         -1.25636         0.779644E-01     0.135687    
   -1402.         0.314892        -0.824440         0.795068E-01     0.127824    
   -1401.         0.309207        -0.474435         0.807893E-01     0.117595    
   -1400.         0.305144        -0.223670         0.817264E-01     0.105249    
   -1399.         0.302940        -0.858264E-01     0.822481E-01     0.912729E-01
   -1398.         0.302731        -0.687868E-01     0.823129E-01     0.763931E-01
   -1397.         0.304516        -0.172873         0.819181E-01     0.615237E-01
   -1396.         0.308152        -0.389975         0.811032E-01     0.476711E-01
   -1395.         0.313354        -0.703818         0.799454E-01     0.358160E-01
   -1394.         0.319724         -1.09129         0.785486E-01     0.268040E-01
   -1393.         0.326793         -1.52447         0.770288E-01     0.212673E-01
   -1392.         0.334055         -1.97286         0.755008E-01     0.195902E-01
   -1391.         0.341010         -2.40542         0.740693E-01     0.219166E-01
   -1390.         0.347181         -2.79218         0.728237E-01     0.281837E-01
   -1389.         0.352137         -3.10543         0.718383E-01     0.381621E-01
   -1388.         0.355501         -3.32050         0.711736E-01     0.514719E-01
   -1387.         0.356956         -3.41664         0.708795E-01     0.675522E-01
   -1386.         0.356266         -3.37841         0.709962E-01     0.855622E-01
   -1385.         0.353312         -3.19813         0.715506E-01     0.104223    
   -1384.         0.348151         -2.87967         0.725464E-01     0.121652    
   -1383.         0.341098         -2.44346         0.739453E-01     0.135317    
   -1382.         0.332812         -1.93116         0.756410E-01     0.142280    
   -1381.         0.324332         -1.40709         0.774364E-01     0.139861    
   -1380.         0.316996        -0.952986         0.790431E-01     0.126623    
   -1379.         0.312220        -0.654247         0.801267E-01     0.103231    
   -1378.         0.311154        -0.580342         0.803981E-01     0.726065E-01
   -1377.         0.314371        -0.767199         0.797145E-01     0.391936E-01
   -1376.         0.321736         -1.20957         0.781293E-01     0.769773E-02
   -1375.         0.332499         -1.86584         0.758614E-01    -0.180223E-01
   -1374.         0.345530         -2.67092         0.732108E-01    -0.355155E-01
   -1373.         0.359583         -3.55039         0.704736E-01    -0.437642E-01
   -1372.         0.373484         -4.43145         0.678890E-01    -0.428953E-01
   -1371.         0.386232         -5.24946         0.656234E-01    -0.337902E-01
   -1370.         0.397034         -5.95081         0.637790E-01    -0.177170E-01
   -1369.         0.405289         -6.49322         0.624122E-01     0.396829E-02
   -1368.         0.410556         -6.84453         0.615537E-01     0.300346E-01
   -1367.         0.412507         -6.98067         0.612265E-01     0.594831E-01
   -1366.         0.410883         -6.88361         0.614594E-01     0.915119E-01
   -1365.         0.405475         -6.54031         0.622959E-01     0.125303    
   -1364.         0.396141         -5.94400         0.637966E-01     0.159628    
   -1363.         0.382874         -5.09881         0.660313E-01     0.192354    
   -1362.         0.365948         -4.02826         0.690527E-01     0.220054    
   -1361.         0.346115         -2.78592         0.728436E-01     0.238102    
   -1360.         0.324777         -1.46384         0.772389E-01     0.241633    
   -1359.         0.304031        -0.191570         0.818475E-01     0.227376    
   -1358.         0.286410         0.881097         0.860429E-01     0.195553    
   -1357.         0.274315          1.61722         0.890961E-01     0.150477    
   -1356.         0.269309          1.92994         0.904378E-01     0.992197E-01
   -1355.         0.271665          1.80469         0.898971E-01     0.491965E-01
   -1354.         0.280438          1.29428         0.877387E-01     0.618149E-02
   -1353.         0.293929         0.493492         0.844929E-01    -0.264686E-01
   -1352.         0.310244        -0.489894         0.807320E-01    -0.476063E-01
   -1351.         0.327660         -1.55524         0.769225E-01    -0.576547E-01
   -1350.         0.344795         -2.61841         0.733793E-01    -0.579344E-01
   -1349.         0.360618         -3.61369         0.702827E-01    -0.501232E-01
   -1348.         0.374403         -4.49188         0.677173E-01    -0.358822E-01
   -1347.         0.385652         -5.21702         0.657109E-01    -0.166344E-01
   -1346.         0.394020         -5.76275         0.642650E-01     0.651481E-02
   -1345.         0.399258         -6.10941         0.633741E-01     0.327062E-01
   -1344.         0.401185         -6.24268         0.630372E-01     0.610946E-01
   -1343.         0.399697         -6.15455         0.632596E-01     0.904726E-01
   -1342.         0.394833         -5.84767         0.640448E-01     0.118845    
   -1341.         0.386887         -5.34240         0.653739E-01     0.143167    
   -1340.         0.376545         -4.68478         0.671738E-01     0.159568    
   -1339.         0.364970         -3.95055         0.692806E-01     0.164300    
   -1338.         0.353739         -3.23993         0.714215E-01     0.155248    
   -1337.         0.344579         -2.66026         0.732450E-01     0.133202    
   -1336.         0.338954         -2.30096         0.744112E-01     0.101981    
   -1335.         0.337676         -2.21155         0.747058E-01     0.671804E-01
   -1334.         0.340748         -2.39306         0.741096E-01     0.343799E-01
   -1333.         0.347470         -2.80477         0.727837E-01     0.779741E-02
   -1332.         0.356725         -3.38008         0.709911E-01    -0.101805E-01
   -1331.         0.367260         -4.04300         0.690096E-01    -0.188099E-01
   -1330.         0.377903         -4.72032         0.670745E-01    -0.185213E-01
   -1329.         0.387667         -5.34841         0.653579E-01    -0.104423E-01
   -1328.         0.395782         -5.87603         0.639715E-01     0.397924E-02
   -1327.         0.401689         -6.26454         0.629822E-01     0.232273E-01
   -1326.         0.405007         -6.48692         0.624278E-01     0.458588E-01
   -1325.         0.405504         -6.52641         0.623302E-01     0.705486E-01
   -1324.         0.403071         -6.37542         0.627047E-01     0.960516E-01
   -1323.         0.397717         -6.03506         0.635634E-01     0.121106    
   -1322.         0.389574         -5.51569         0.649129E-01     0.144320    
   -1321.         0.378928         -4.83823         0.667466E-01     0.164114    
   -1320.         0.366252         -4.03578         0.690307E-01     0.178784    
   -1319.         0.352232         -3.15422         0.716866E-01     0.186743    
   -1318.         0.337758         -2.25079         0.745763E-01     0.186885    
   -1317.         0.323861         -1.38942         0.774980E-01     0.178968    
   -1316.         0.311590        -0.633205         0.802038E-01     0.163810    
   -1315.         0.301860        -0.354552E-01     0.824399E-01     0.143192    
   -1314.         0.295303         0.368156         0.840000E-01     0.119477    
   -1313.         0.292176         0.563830         0.847713E-01     0.951076E-01
   -1312.         0.292365         0.559161         0.847528E-01     0.721862E-01
   -1311.         0.295454         0.378622         0.840410E-01     0.522272E-01
   -1310.         0.300849         0.570015E-01     0.827937E-01     0.361040E-01
   -1309.         0.307888        -0.367065         0.811886E-01     0.241238E-01
   -1308.         0.315938        -0.856118         0.793922E-01     0.161623E-01
   -1307.         0.324445         -1.37706         0.775411E-01     0.118036E-01
   -1306.         0.332966         -1.90275         0.757367E-01     0.104548E-01
   -1305.         0.341173         -2.41259         0.740459E-01     0.114307E-01
   -1304.         0.348847         -2.89243         0.725061E-01     0.140133E-01
   -1303.         0.355872         -3.33418         0.711316E-01     0.175034E-01
   -1302.         0.362213         -3.73504         0.699191E-01     0.212768E-01
   -1301.         0.367907         -4.09649         0.688535E-01     0.248525E-01
   -1300.         0.373027         -4.42272         0.679138E-01     0.279631E-01
   -1299.         0.377658         -4.71880         0.670788E-01     0.306048E-01
   -1298.         0.381865         -4.98858         0.663323E-01     0.330412E-01
   -1297.         0.385662         -5.23292         0.656680E-01     0.357471E-01
   -1296.         0.388999         -5.44856         0.650908E-01     0.393000E-01
   -1295.         0.391760         -5.62790         0.646173E-01     0.442504E-01
   -1294.         0.393772         -5.75976         0.642727E-01     0.510033E-01
   -1293.         0.394833         -5.83083         0.640884E-01     0.597358E-01
   -1292.         0.394735         -5.82756         0.640968E-01     0.703570E-01
   -1291.         0.393299         -5.73821         0.643288E-01     0.825048E-01
   -1290.         0.390396         -5.55469         0.648099E-01     0.955659E-01
   -1289.         0.385981         -5.27434         0.655565E-01     0.108710    
   -1288.         0.380107         -4.90129         0.665724E-01     0.120941    
   -1287.         0.372951         -4.44752         0.678432E-01     0.131166    
   -1286.         0.364817         -3.93329         0.693314E-01     0.138307    
   -1285.         0.356138         -3.38659         0.709712E-01     0.141454    
   -1284.         0.347450         -2.84135         0.726677E-01     0.140043    
   -1283.         0.339344         -2.33416         0.743022E-01     0.134024    
   -1282.         0.332387         -1.89973         0.757469E-01     0.123946    
   -1281.         0.327044         -1.56591         0.768857E-01     0.110926    
   -1280.         0.323597         -1.34942         0.776378E-01     0.964649E-01
   -1279.         0.322105         -1.25353         0.779743E-01     0.821956E-01
   -1278.         0.322402         -1.26813         0.779229E-01     0.696159E-01
   -1277.         0.324138         -1.37212         0.775584E-01     0.598924E-01
   -1276.         0.326845         -1.53705         0.769853E-01     0.537669E-01
   -1275.         0.330000         -1.73110         0.763190E-01     0.515578E-01
   -1274.         0.333086         -1.92248         0.756702E-01     0.532275E-01
   -1273.         0.335634         -2.08185         0.751362E-01     0.584737E-01
   -1272.         0.337241         -2.18395         0.747970E-01     0.668089E-01
   -1271.         0.337587         -2.20852         0.747158E-01     0.775951E-01
   -1270.         0.336446         -2.14126         0.749386E-01     0.900190E-01
   -1269.         0.333707         -1.97515         0.754931E-01     0.103006    
   -1268.         0.329409         -1.71281         0.763815E-01     0.115113    
   -1267.         0.323796         -1.36952         0.775675E-01     0.124468    
   -1266.         0.317372        -0.976457         0.789589E-01     0.128891    
   -1265.         0.310931        -0.582038         0.803918E-01     0.126287    
   -1264.         0.305512        -0.248968         0.816311E-01     0.115297    
   -1263.         0.302247        -0.451974E-01     0.824028E-01     0.959754E-01
   -1262.         0.302115        -0.297768E-01     0.824616E-01     0.701118E-01
   -1261.         0.305689        -0.238321         0.816712E-01     0.409202E-01
   -1260.         0.312980        -0.674337         0.800532E-01     0.122161E-01
   -1259.         0.323464         -1.30987         0.777763E-01    -0.125097E-01
   -1258.         0.336237         -2.09381         0.750964E-01    -0.307243E-01
   -1257.         0.350227         -2.96313         0.722834E-01    -0.410614E-01
   -1256.         0.364368         -3.85277         0.695692E-01    -0.431992E-01
   -1255.         0.377709         -4.70237         0.671247E-01    -0.375800E-01
   -1254.         0.389462         -5.45969         0.650613E-01    -0.251060E-01
   -1253.         0.399009         -6.08188         0.634441E-01    -0.688969E-02
   -1252.         0.405882         -6.53528         0.623083E-01     0.159054E-01
   -1251.         0.409743         -6.79486         0.616738E-01     0.421161E-01
   -1250.         0.410368         -6.84391         0.615552E-01     0.705146E-01
   -1249.         0.407651         -6.67486         0.619657E-01     0.996424E-01
   -1248.         0.401643         -6.29167         0.629141E-01     0.127604    
   -1247.         0.392610         -5.71365         0.643929E-01     0.151952    
   -1246.         0.381111         -4.97960         0.663570E-01     0.169833    
   -1245.         0.368051         -4.14981         0.686985E-01     0.178533    
   -1244.         0.354644         -3.30280         0.712279E-01     0.176346    
   -1243.         0.342275         -2.52517         0.736802E-01     0.163384    
   -1242.         0.332237         -1.89572         0.757604E-01     0.141844    
   -1241.         0.325454         -1.46934         0.772198E-01     0.115469    
   -1240.         0.322290         -1.26684         0.779275E-01     0.884920E-01
   -1239.         0.322527         -1.27448         0.779006E-01     0.645866E-01
   -1238.         0.325496         -1.45190         0.772804E-01     0.462637E-01
   -1237.         0.330284         -1.74393         0.762753E-01     0.347462E-01
   -1236.         0.335925         -2.09183         0.751030E-01     0.301734E-01
   -1235.         0.341538         -2.44122         0.739526E-01     0.319356E-01
   -1234.         0.346401         -2.74655         0.729690E-01     0.390044E-01
   -1233.         0.349963         -2.97262         0.722536E-01     0.501907E-01
   -1232.         0.351844         -3.09450         0.718723E-01     0.642969E-01
   -1231.         0.351807         -3.09675         0.718653E-01     0.801555E-01
   -1230.         0.349756         -2.97293         0.722526E-01     0.965622E-01
   -1229.         0.345738         -2.72613         0.730342E-01     0.112144    
   -1228.         0.339976         -2.37072         0.741826E-01     0.125237    
   -1227.         0.332910         -1.93476         0.756289E-01     0.133899    
   -1226.         0.325238         -1.46177         0.772461E-01     0.136155    
   -1225.         0.317901         -1.00943         0.788408E-01     0.130523    
   -1224.         0.311979        -0.643291         0.801669E-01     0.116647    
   -1223.         0.308502        -0.425292         0.809717E-01     0.957111E-01
   -1222.         0.308211        -0.400234         0.810649E-01     0.703430E-01
   -1221.         0.311374        -0.585464         0.803792E-01     0.439777E-01
   -1220.         0.317745        -0.968099         0.789889E-01     0.200079E-01
   -1219.         0.326652         -1.51012         0.770785E-01     0.109947E-02
   -1218.         0.337181         -2.15798         0.748831E-01    -0.111229E-01
   -1217.         0.348347         -2.85255         0.726322E-01    -0.160511E-01
   -1216.         0.359231         -3.53667         0.705150E-01    -0.138778E-01
   -1215.         0.369043         -4.15984         0.686694E-01    -0.533226E-02
   -1214.         0.377158         -4.68041         0.671861E-01     0.853892E-02
   -1213.         0.383112         -5.06644         0.661194E-01     0.265059E-01
   -1212.         0.386597         -5.29610         0.654980E-01     0.471962E-01
   -1211.         0.387466         -5.35829         0.653314E-01     0.690641E-01
   -1210.         0.385745         -5.25381         0.656117E-01     0.903410E-01
   -1209.         0.381657         -4.99700         0.663093E-01     0.109050    
   -1208.         0.375646         -4.61693         0.673642E-01     0.123171    
   -1207.         0.368375         -4.15672         0.686785E-01     0.131002    
   -1206.         0.360677         -3.66982         0.701142E-01     0.131622    
   -1205.         0.353442         -3.21260         0.715058E-01     0.125270    
   -1204.         0.347467         -2.83481         0.726884E-01     0.113408    
   -1203.         0.343304         -2.57060         0.735334E-01     0.983895E-01
   -1202.         0.341173         -2.43332         0.739783E-01     0.828732E-01
   -1201.         0.340946         -2.41527         0.740371E-01     0.692409E-01
   -1200.         0.342226         -2.49201         0.737876E-01     0.592117E-01
   -1199.         0.344447         -2.62889         0.733457E-01     0.537174E-01
   -1198.         0.346992         -2.78761         0.728383E-01     0.529766E-01
   -1197.         0.349275         -2.93146         0.723830E-01     0.566755E-01
   -1196.         0.350793         -3.02863         0.720780E-01     0.641665E-01
   -1195.         0.351148         -3.05388         0.719990E-01     0.746272E-01
   -1194.         0.350058         -2.98918         0.722016E-01     0.871455E-01
   -1193.         0.347357         -2.82405         0.727225E-01     0.100718    
   -1192.         0.343007         -2.55628         0.735796E-01     0.114180    
   -1191.         0.337119         -2.19343         0.747657E-01     0.126102    
   -1190.         0.330002         -1.75515         0.762370E-01     0.134752    
   -1189.         0.322200         -1.27542         0.778973E-01     0.138214    
   -1188.         0.314511        -0.803100         0.795841E-01     0.134747    
   -1187.         0.307933        -0.398593         0.810711E-01     0.123345    
   -1186.         0.303528        -0.125365         0.820980E-01     0.104283    
   -1185.         0.302197        -0.373830E-01     0.824326E-01     0.793344E-01
   -1184.         0.304458        -0.166581         0.819419E-01     0.514685E-01
   -1183.         0.310322        -0.515542         0.806371E-01     0.241312E-01
   -1182.         0.319307         -1.05821         0.786665E-01     0.461897E-03
   -1181.         0.330579         -1.74726         0.762639E-01    -0.172450E-01
   -1180.         0.343142         -2.52411         0.736836E-01    -0.277235E-01
   -1179.         0.355992         -3.32795         0.711507E-01    -0.306378E-01
   -1178.         0.368225         -4.10193         0.688377E-01    -0.263458E-01
   -1177.         0.379085         -4.79656         0.668622E-01    -0.156396E-01
   -1176.         0.387971         -5.37106         0.652973E-01     0.465212E-03
   -1175.         0.394430         -5.79343         0.641853E-01     0.208596E-01
   -1174.         0.398140         -6.04031         0.635500E-01     0.443792E-01
   -1173.         0.398901         -6.09698         0.634057E-01     0.697541E-01
   -1172.         0.396647         -5.95837         0.637597E-01     0.954968E-01
   -1171.         0.391472         -5.63094         0.646093E-01     0.119791    
   -1170.         0.383675         -5.13543         0.659318E-01     0.140482    
   -1169.         0.373809         -4.50906         0.676686E-01     0.155271    
   -1168.         0.362690         -3.80569         0.697088E-01     0.162164    
   -1167.         0.351359         -3.09187         0.718805E-01     0.160077    
   -1166.         0.340944         -2.43822         0.739624E-01     0.149325    
   -1165.         0.332477         -1.90759         0.757204E-01     0.131712    
   -1164.         0.326686         -1.54370         0.769623E-01     0.110123    
   -1163.         0.323876         -1.36415         0.775863E-01     0.877990E-01
   -1162.         0.323903         -1.35997         0.776009E-01     0.676262E-01
   -1161.         0.326269         -1.50105         0.771099E-01     0.516856E-01
   -1160.         0.330263         -1.74442         0.762736E-01     0.411227E-01
   -1159.         0.335103         -2.04262         0.752671E-01     0.362471E-01
   -1158.         0.340052         -2.35007         0.742501E-01     0.367459E-01
   -1157.         0.344474         -2.62710         0.733514E-01     0.419138E-01
   -1156.         0.347870         -2.84182         0.726662E-01     0.508461E-01
   -1155.         0.349874         -2.97059         0.722599E-01     0.625657E-01
   -1154.         0.350248         -2.99788         0.721743E-01     0.760770E-01
   -1153.         0.348875         -2.91599         0.724318E-01     0.903524E-01
   -1152.         0.345761         -2.72531         0.730368E-01     0.104276    
   -1151.         0.341050         -2.43508         0.739726E-01     0.116584    
   -1150.         0.335044         -2.06465         0.751936E-01     0.125874    
   -1149.         0.328225         -1.64428         0.766161E-01     0.130721    
   -1148.         0.321250         -1.21467         0.781113E-01     0.129947    
   -1147.         0.314903        -0.823748         0.795093E-01     0.122967    
   -1146.         0.309999        -0.520606         0.806184E-01     0.110078    
   -1145.         0.307238        -0.347381         0.812621E-01     0.925417E-01
   -1144.         0.307073        -0.331493         0.813216E-01     0.723600E-01
   -1143.         0.309623        -0.480897         0.807653E-01     0.518516E-01
   -1142.         0.314675        -0.783876         0.796539E-01     0.331819E-01
   -1141.         0.321745         -1.21292         0.781175E-01     0.180198E-01
   -1140.         0.330199         -1.73078         0.763201E-01     0.738666E-02
   -1139.         0.339353         -2.29660         0.744255E-01     0.167133E-02
   -1138.         0.348563         -2.87085         0.725743E-01     0.742460E-03
   -1137.         0.357274         -3.41857         0.708736E-01     0.408908E-02
   -1136.         0.365048         -3.91129         0.693962E-01     0.109455E-01
   -1135.         0.371573         -4.32800         0.681845E-01     0.203821E-01
   -1134.         0.376666         -4.65560         0.672556E-01     0.313670E-01
   -1133.         0.380268         -4.88906         0.666061E-01     0.428171E-01
   -1132.         0.382441         -5.03138         0.662152E-01     0.536663E-01
   -1131.         0.383358         -5.09286         0.660475E-01     0.629713E-01
   -1130.         0.383277         -5.08972         0.660560E-01     0.700520E-01
   -1129.         0.382504         -5.04151         0.661875E-01     0.746318E-01
   -1128.         0.381342         -4.96775         0.663895E-01     0.769205E-01
   -1127.         0.380035         -4.88430         0.666192E-01     0.775882E-01
   -1126.         0.378722         -4.80037         0.668516E-01     0.776233E-01
   -1125.         0.377414         -4.71693         0.670840E-01     0.781158E-01
   -1124.         0.375995         -4.62690         0.673362E-01     0.800364E-01
   -1123.         0.374251         -4.51682         0.676466E-01     0.840713E-01
   -1122.         0.371908         -4.36948         0.680658E-01     0.905390E-01
   -1121.         0.368679         -4.16685         0.686491E-01     0.993801E-01
   -1120.         0.364306         -3.89282         0.694508E-01     0.110194    
   -1119.         0.358593         -3.53553         0.705185E-01     0.122287    
   -1118.         0.351439         -3.08943         0.718881E-01     0.134716    
   -1117.         0.342869         -2.55698         0.735773E-01     0.146313    
   -1116.         0.333061         -1.95040         0.755763E-01     0.155721    
   -1115.         0.322379         -1.29307         0.778353E-01     0.161462    
   -1114.         0.311389        -0.620301         0.802512E-01     0.162102    
   -1113.         0.300857         0.216615E-01     0.826582E-01     0.156524    
   -1112.         0.291683         0.579299         0.848327E-01     0.144268    
   -1111.         0.284791         0.998774         0.865213E-01     0.125806    
   -1110.         0.280955          1.23523         0.874935E-01     0.102623    
   -1109.         0.280635          1.26187         0.876040E-01     0.770018E-01
   -1108.         0.283871          1.07560         0.868355E-01     0.515718E-01
   -1107.         0.290287         0.696953         0.853017E-01     0.288105E-01
   -1106.         0.299187         0.165053         0.832098E-01     0.106553E-01
   -1105.         0.309702        -0.470067         0.808054E-01    -0.167590E-02
   -1104.         0.320923         -1.15488         0.783228E-01    -0.766862E-02
   -1103.         0.332001         -1.83784         0.759562E-01    -0.736998E-02
   -1102.         0.342195         -2.47256         0.738507E-01    -0.120090E-02
   -1101.         0.350889         -3.01909         0.721078E-01     0.102100E-01
   -1100.         0.357581         -3.44412         0.707958E-01     0.261192E-01
   -1099.         0.361883         -3.72102         0.699610E-01     0.456495E-01
   -1098.         0.363519         -3.83071         0.696345E-01     0.676388E-01
   -1097.         0.362366         -3.76435         0.698317E-01     0.903790E-01
   -1096.         0.358528         -3.52825         0.705405E-01     0.111354    
   -1095.         0.352447         -3.15051         0.716982E-01     0.127203    
   -1094.         0.344999         -2.68646         0.731610E-01     0.134201    
   -1093.         0.337502         -2.21837         0.746832E-01     0.129382    
   -1092.         0.331548         -1.84448         0.759336E-01     0.111943    
   -1091.         0.328651         -1.65752         0.765707E-01     0.840695E-01
   -1090.         0.329820         -1.72008         0.763566E-01     0.504807E-01
   -1089.         0.335288         -2.04881         0.752465E-01     0.168927E-01
   -1088.         0.344511         -2.61432         0.733925E-01    -0.116501E-01
   -1087.         0.356409         -3.35402         0.710708E-01    -0.317630E-01
   -1086.         0.369672         -4.18944         0.685837E-01    -0.418936E-01
   -1085.         0.383015         -5.04068         0.661898E-01    -0.419862E-01
   -1084.         0.395322         -5.83567         0.640758E-01    -0.329774E-01
   -1083.         0.405705         -6.51449         0.623596E-01    -0.163207E-01
   -1082.         0.413498         -7.03030         0.611080E-01     0.638991E-02
   -1081.         0.418221         -7.34830         0.603584E-01     0.336872E-01
   -1080.         0.419532         -7.44342         0.601373E-01     0.643743E-01
   -1079.         0.417174         -7.29791         0.604761E-01     0.975109E-01
   -1078.         0.410951         -6.89984         0.614204E-01     0.132202    
   -1077.         0.400733         -6.24390         0.630341E-01     0.167187    
   -1076.         0.386530         -5.33583         0.653915E-01     0.200318    
   -1075.         0.368632         -4.20078         0.685509E-01     0.228150    
   -1074.         0.347808         -2.89407         0.725009E-01     0.246035    
   -1073.         0.325486         -1.50967         0.770800E-01     0.249115    
   -1072.         0.303791        -0.178960         0.818951E-01     0.234202    
   -1071.         0.285285         0.946840         0.863097E-01     0.201681    
   -1070.         0.272388          1.73029         0.895781E-01     0.156065    
   -1069.         0.266664          2.08522         0.911140E-01     0.104563    
   -1068.         0.268374          1.99863         0.907361E-01     0.546151E-01
   -1067.         0.276540          1.52539         0.887072E-01     0.119224E-01
